A_SECTOR,SHELF,AIMS_REEF_NAME,REEF_NAME,FULLREEF_ID,REPORT_YEAR,VISIT_NO,REEF_LAT,REEF_LONG,OPENORCLOSED,OPENORCLOSED_AFTER2004,MP_ZONE,NEW_ZONE_2004,SITE_NO,TRANSECT_NO,BLEACHING_PERHC,WHITESYNDROME,SEB_DISEASE,BROWNB_DISEASE,BLACKBAND,AN,U_SCAR
PO,M,Pompey Reef No.2,POMPEY REEF (NO 2),20351B,2006,14,-20.99166667,150.525,O,C,GUB,Marine National Park,3,4,0+,0,0,0,0,0,0
PO,M,Pompey Reef No.2,POMPEY REEF (NO 2),20351B,2006,14,-20.99166667,150.525,O,C,GUB,Marine National Park,3,5,0+,0,0,0,0,0,0
PO,M,Reef 20-348,20348S,20348S,2006,14,-20.89166667,150.9583333,O,C,GUB,Marine National Park,1,1,0,0,0,0,0,0,6
PO,M,Reef 20-348,20348S,20348S,2006,14,-20.89166667,150.9583333,O,C,GUB,Marine National Park,1,2,0,4,0,0,0,0,0
PO,M,Reef 20-348,20348S,20348S,2006,14,-20.89166667,150.9583333,O,C,GUB,Marine National Park,1,3,0,2,0,0,0,0,0
PO,M,Reef 20-348,20348S,20348S,2006,14,-20.89166667,150.9583333,O,C,GUB,Marine National Park,1,4,0,2,0,0,0,0,0
PO,M,Reef 20-348,20348S,20348S,2006,14,-20.89166667,150.9583333,O,C,GUB,Marine National Park,1,5,0,0,0,0,0,0,0
PO,M,Reef 20-348,20348S,20348S,2006,14,-20.89166667,150.9583333,O,C,GUB,Marine National Park,2,1,0,0,0,0,0,0,0
PO,M,Reef 20-348,20348S,20348S,2006,14,-20.89166667,150.9583333,O,C,GUB,Marine National Park,2,2,0,0,0,0,0,0,0
PO,M,Reef 20-348,20348S,20348S,2006,14,-20.89166667,150.9583333,O,C,GUB,Marine National Park,2,3,0,0,0,0,0,0,0
PO,M,Reef 20-348,20348S,20348S,2006,14,-20.89166667,150.9583333,O,C,GUB,Marine National Park,2,4,0,0,0,0,0,0,0
PO,M,Reef 20-348,20348S,20348S,2006,14,-20.89166667,150.9583333,O,C,GUB,Marine National Park,2,5,0,0,0,0,0,0,0
PO,M,Reef 20-348,20348S,20348S,2006,14,-20.89166667,150.9583333,O,C,GUB,Marine National Park,3,1,0,0,0,0,0,0,2
PO,M,Reef 20-348,20348S,20348S,2006,14,-20.89166667,150.9583333,O,C,GUB,Marine National Park,3,2,0,4,0,0,0,0,0
PO,M,Reef 20-348,20348S,20348S,2006,14,-20.89166667,150.9583333,O,C,GUB,Marine National Park,3,3,0,2,0,2,0,0,2
PO,M,Reef 20-348,20348S,20348S,2006,14,-20.89166667,150.9583333,O,C,GUB,Marine National Park,3,4,0,0,0,0,0,0,2
PO,M,Reef 20-348,20348S,20348S,2006,14,-20.89166667,150.9583333,O,C,GUB,Marine National Park,3,5,0,2,0,0,0,0,0
PO,M,Reef 20-353,20353S,20353S,2006,14,-20.96666667,150.9166667,O,C,GUB,Marine National Park,1,1,0,0,0,0,0,0,1
PO,M,Reef 20-353,20353S,20353S,2006,14,-20.96666667,150.9166667,O,C,GUB,Marine National Park,1,2,0,0,0,0,0,0,1
PO,M,Reef 20-353,20353S,20353S,2006,14,-20.96666667,150.9166667,O,C,GUB,Marine National Park,1,3,0,0,0,0,0,0,1
PO,M,Reef 20-353,20353S,20353S,2006,14,-20.96666667,150.9166667,O,C,GUB,Marine National Park,1,4,0,0,0,0,0,0,2
PO,M,Reef 20-353,20353S,20353S,2006,14,-20.96666667,150.9166667,O,C,GUB,Marine National Park,1,5,0,0,0,0,0,0,3
PO,M,Reef 20-353,20353S,20353S,2006,14,-20.96666667,150.9166667,O,C,GUB,Marine National Park,2,1,0,0,0,0,0,0,1
PO,M,Reef 20-353,20353S,20353S,2006,14,-20.96666667,150.9166667,O,C,GUB,Marine National Park,2,2,0,0,0,0,0,0,0
PO,M,Reef 20-353,20353S,20353S,2006,14,-20.96666667,150.9166667,O,C,GUB,Marine National Park,2,3,0,0,0,0,0,0,1
PO,M,Reef 20-353,20353S,20353S,2006,14,-20.96666667,150.9166667,O,C,GUB,Marine National Park,2,4,0,0,0,0,0,0,1
PO,M,Reef 20-353,20353S,20353S,2006,14,-20.96666667,150.9166667,O,C,GUB,Marine National Park,2,5,0,0,0,0,0,0,2
PO,M,Reef 20-353,20353S,20353S,2006,14,-20.96666667,150.9166667,O,C,GUB,Marine National Park,3,1,0,0,0,0,0,0,2
PO,M,Reef 20-353,20353S,20353S,2006,14,-20.96666667,150.9166667,O,C,GUB,Marine National Park,3,2,0,0,0,0,0,0,1
PO,M,Reef 20-353,20353S,20353S,2006,14,-20.96666667,150.9166667,O,C,GUB,Marine National Park,3,3,0,0,0,1,0,0,2
PO,M,Reef 20-353,20353S,20353S,2006,14,-20.96666667,150.9166667,O,C,GUB,Marine National Park,3,4,0,0,0,0,0,0,0
PO,M,Reef 20-353,20353S,20353S,2006,14,-20.96666667,150.9166667,O,C,GUB,Marine National Park,3,5,0,2,0,0,0,0,1
PO,M,Reef 21-060,21060S,21060S,2006,14,-21.01666667,150.6083333,O,O,GUB,Habitat Protection,1,1,0,0,0,2,0,0,6
PO,M,Reef 21-060,21060S,21060S,2006,14,-21.01666667,150.6083333,O,O,GUB,Habitat Protection,1,2,0,0,0,2,0,0,3
PO,M,Reef 21-060,21060S,21060S,2006,14,-21.01666667,150.6083333,O,O,GUB,Habitat Protection,1,3,0,0,0,1,0,0,1
PO,M,Reef 21-060,21060S,21060S,2006,14,-21.01666667,150.6083333,O,O,GUB,Habitat Protection,1,4,0,0,0,0,0,0,4
PO,M,Reef 21-060,21060S,21060S,2006,14,-21.01666667,150.6083333,O,O,GUB,Habitat Protection,1,5,0,0,0,2,0,0,1
PO,M,Reef 21-060,21060S,21060S,2006,14,-21.01666667,150.6083333,O,O,GUB,Habitat Protection,2,1,0,0,0,2,0,0,3
PO,M,Reef 21-060,21060S,21060S,2006,14,-21.01666667,150.6083333,O,O,GUB,Habitat Protection,2,2,0,0,0,2,0,0,3
PO,M,Reef 21-060,21060S,21060S,2006,14,-21.01666667,150.6083333,O,O,GUB,Habitat Protection,2,3,0,0,0,4,0,0,2
PO,M,Reef 21-060,21060S,21060S,2006,14,-21.01666667,150.6083333,O,O,GUB,Habitat Protection,2,4,0,0,0,0,0,0,7
PO,M,Reef 21-060,21060S,21060S,2006,14,-21.01666667,150.6083333,O,O,GUB,Habitat Protection,2,5,0,0,0,2,0,0,1
PO,M,Reef 21-060,21060S,21060S,2006,14,-21.01666667,150.6083333,O,O,GUB,Habitat Protection,3,1,0,0,0,1,0,0,3
PO,M,Reef 21-060,21060S,21060S,2006,14,-21.01666667,150.6083333,O,O,GUB,Habitat Protection,3,2,0,0,0,3,0,0,0
PO,M,Reef 21-060,21060S,21060S,2006,14,-21.01666667,150.6083333,O,O,GUB,Habitat Protection,3,3,0,0,0,0,0,0,1
PO,M,Reef 21-060,21060S,21060S,2006,14,-21.01666667,150.6083333,O,O,GUB,Habitat Protection,3,4,0,0,0,2,0,0,3
PO,M,Reef 21-060,21060S,21060S,2006,14,-21.01666667,150.6083333,O,O,GUB,Habitat Protection,3,5,0,0,0,0,0,0,2
PO,M,Reef 21-062,21062S,21062S,2006,14,-21.03333333,150.8666667,O,O,GUB,Habitat Protection,1,1,0,0,0,0,0,0,2
PO,M,Reef 21-062,21062S,21062S,2006,14,-21.03333333,150.8666667,O,O,GUB,Habitat Protection,1,2,0,2,0,2,0,0,4
PO,M,Reef 21-062,21062S,21062S,2006,14,-21.03333333,150.8666667,O,O,GUB,Habitat Protection,1,3,0,0,0,0,0,0,4
PO,M,Reef 21-062,21062S,21062S,2006,14,-21.03333333,150.8666667,O,O,GUB,Habitat Protection,1,4,0,2,0,0,0,0,2
PO,M,Reef 21-062,21062S,21062S,2006,14,-21.03333333,150.8666667,O,O,GUB,Habitat Protection,1,5,0,4,0,0,0,0,2
PO,M,Reef 21-062,21062S,21062S,2006,14,-21.03333333,150.8666667,O,O,GUB,Habitat Protection,2,1,0,0,0,0,0,0,4
PO,M,Reef 21-062,21062S,21062S,2006,14,-21.03333333,150.8666667,O,O,GUB,Habitat Protection,2,2,0+,0,0,0,0,0,2
PO,M,Reef 21-062,21062S,21062S,2006,14,-21.03333333,150.8666667,O,O,GUB,Habitat Protection,2,3,0,0,0,0,0,0,0
PO,M,Reef 21-062,21062S,21062S,2006,14,-21.03333333,150.8666667,O,O,GUB,Habitat Protection,2,4,0,0,0,0,0,0,0
PO,M,Reef 21-062,21062S,21062S,2006,14,-21.03333333,150.8666667,O,O,GUB,Habitat Protection,2,5,0,2,0,0,0,0,0
PO,M,Reef 21-062,21062S,21062S,2006,14,-21.03333333,150.8666667,O,O,GUB,Habitat Protection,3,1,0+,2,0,0,0,0,6
PO,M,Reef 21-062,21062S,21062S,2006,14,-21.03333333,150.8666667,O,O,GUB,Habitat Protection,3,2,0,6,0,2,0,0,0
PO,M,Reef 21-062,21062S,21062S,2006,14,-21.03333333,150.8666667,O,O,GUB,Habitat Protection,3,3,0+,10,0,0,0,0,4
PO,M,Reef 21-062,21062S,21062S,2006,14,-21.03333333,150.8666667,O,O,GUB,Habitat Protection,3,4,0,12,0,0,0,0,4
PO,M,Reef 21-062,21062S,21062S,2006,14,-21.03333333,150.8666667,O,O,GUB,Habitat Protection,3,5,0,18,0,2,0,0,0
PO,M,Reef 21-064,21064S,21064S,2006,14,-21.05833333,150.775,O,O,GUB,Habitat Protection,1,1,0,0,0,1,0,0,11
PO,M,Reef 21-064,21064S,21064S,2006,14,-21.05833333,150.775,O,O,GUB,Habitat Protection,1,2,0,0,0,0,0,0,4
PO,M,Reef 21-064,21064S,21064S,2006,14,-21.05833333,150.775,O,O,GUB,Habitat Protection,1,3,0,0,0,0,0,0,1
PO,M,Reef 21-064,21064S,21064S,2006,14,-21.05833333,150.775,O,O,GUB,Habitat Protection,1,4,0,0,0,0,0,0,2
PO,M,Reef 21-064,21064S,21064S,2006,14,-21.05833333,150.775,O,O,GUB,Habitat Protection,1,5,0,0,0,1,0,0,6
PO,M,Reef 21-064,21064S,21064S,2006,14,-21.05833333,150.775,O,O,GUB,Habitat Protection,2,1,0,0,0,0,0,0,1
PO,M,Reef 21-064,21064S,21064S,2006,14,-21.05833333,150.775,O,O,GUB,Habitat Protection,2,2,0,0,0,1,0,0,4
PO,M,Reef 21-064,21064S,21064S,2006,14,-21.05833333,150.775,O,O,GUB,Habitat Protection,2,3,0,0,0,1,0,0,3
PO,M,Reef 21-064,21064S,21064S,2006,14,-21.05833333,150.775,O,O,GUB,Habitat Protection,2,4,0,0,0,1,0,0,4
PO,M,Reef 21-064,21064S,21064S,2006,14,-21.05833333,150.775,O,O,GUB,Habitat Protection,2,5,0,0,0,2,0,0,3
